general_plant_id,if_edible,if_indoors,if_medicinal,if_poisonous,if_fruits,if_flowers,plant_type,plant_cycle,attracts,propagation,description
48,False,False,False,False,False,False,tree,Every year,[],"[""Grafting Propagation"", ""Layering Propagation"", ""Cutting"", ""Air Layering Propagation"", ""Root Division""]","The Chantilly Lace Japanese Maple is a spectacular masterpiece of nature's beauty. Boasting heavily divided, deep green foliage with vivid yellow and white edges, it is a gorgeous specimen that can bring a touch of elegance to any garden. Not only is it beautiful, growing up to 25 feet tall and wide, it is also extremely low-maintenance. Perfect for all soil types and climates, it is also highly resistant to pests and diseases. The Chantilly Lace Japanese Maple is truly an amazing combination of form and function and is sure to turn heads in any garden setting."
49,False,False,False,False,False,False,tree,Every year,[],"[""Air Layering Propagation"", ""Grafting Propagation"", ""Cutting"", ""Seed Propagation""]","The Chishio Japanese Maple (Acer palmatum 'Chishio') is an amazing tree for any garden. It has beautiful, pink-tipped foliage in the spring, turning to bright green in summer and finally deep red in the autumn. It grows slowly, reaching maturity between 4 and 8 feet tall. This tree is strong and very resistant to disease, making it ideal for any landscape. Plus, it is tolerant of both sun and shade, meaning it can easily fit in any garden setting. The lush foliage is a striking addition to any garden setting, making the Chishio Japanese Maple a must-have tree."
50,False,False,False,False,False,False,tree,Every year,[],"[""Grafting Propagation"", ""Cutting"", ""Layering Propagation"", ""Air Layering Propagation"", ""Tissue Culture""]","The Chitose Yama Japanese Maple is an amazing tree that can make any garden look spectacular. Its soft green foliage is striated with a yellowish-orange pattern, and in autumn, the leaves turn a stunning pink. It is ideal for smaller gardens, as it only grows up to 10ft tall, but even in its small size holds a bold presence. The lush, bright foliage can be an enticing focal point, adding a little dose of personality to any garden. Additionally, it is a slow grower, eliminating the worry of a rapid takeover. Plant the Chitose Yama Japanese Maple and admire its beauty all year round."
51,False,False,False,False,False,False,tree,Every year,[],"[""Grafting Propagation"", ""Layering Propagation"", ""Cutting"", ""Air Layering Propagation"", ""Division""]","The Coonara Pygmy Japanese Maple is an amazing plant species perfect for any garden. It is a dwarf variety of the Japanese Maple, reaching only 1 to 2 feet tall, making it ideal as a patio or a landscape groundcover. Its small, bright green leaves with prominent veins provide a stark contrast against the deep-hued purple and red shades it displays during the autumn months. With its excellent adaptability, this charming part-shade tree thrives in well-drained soil and can be grown in any climate, from regions with hot and humid summers to those with cold winters. Its slow growth rate means it is easy to maintain, requiring little pruning or trimming. For gardeners looking for an eye-catching focal point in their garden, Coonara Pygmy Japanese Maple is the perfect choice."
52,False,False,False,False,False,False,tree,Every year,[],"[""Grafting Propagation"", ""Layering Propagation"", ""Cutting"", ""Air Layering Propagation"", ""Root Division""]","The Crimson Prince Japanese Maple is a stunning specimen, with vibrant deep-crimson foliage and graceful, cascading branches. It is a graceful, slow-growing, deciduous tree that makes a fantastic addition to an outdoor space. Its ornamental foliage begins in shades of bright red in the spring, deepens in the summer and brightens to rich cranberry hues in the fall. Its delicate, lacy layered branches make for a striking silhouette against the sky year-round. With proper care, it can be enjoyed for many years to come!"
53,False,False,False,False,False,False,tree,Every year,[],"[""Grafting Propagation"", ""Layering Propagation"", ""Cutting"", ""Air Layering Propagation"", ""Root Division""]","TheEver Red Lace-Leaf Japanese Maple (Acer palmatum 'Ever Red') offers a stunning array of colour, from fiery oranges and reds in the summer through to brilliant scarlets and russets in the fall. Its vibrant foliage is sure to catch the eye of any passer-by, and its delicate 'lace-like' leaves add an extra dimension of beauty to any garden. When grown in a sheltered location, theEver Red Lace-Leaf Japanese Maple is incredibly low maintenance and requires minimal pruning to thrive. Enjoy this species as a bright and bold statement piece in any garden space."
54,False,False,False,False,False,False,tree,Every year,[],"[""Grafting Propagation"", ""Layering Propagation"", ""Cutting"", ""Air Layering Propagation"", ""Root Division""]","The Glowing Embers Japanese Maple is an impressive small tree that makes an incredible statement in any landscape. Its vibrant red, yellow, and purple leaves create an eye-catching display, no matter the season. In the spring, lush foliage appears in a beautiful array of colors. During the summer months, the maple's maroon leaves turn bright red and yellow, giving it a unique glowing effect. Fall brings darker shades of red, yellow and purple, making it stand out in any garden. It's a great choice for small spaces, adding an artistic and vibrant touch to your outdoor area."
55,False,False,False,False,False,False,tree,Every year,[],"[""Grafting Propagation"", ""Layering Propagation"", ""Cutting"", ""Air Layering Propagation"", ""Root Division""]","Grandma Ghost Japanese Maple is a stunning deciduous tree known for its distinctly pale grey-green leaves that remain on the tree during summer, providing brilliant colour contrast amongst a garden's other greens. This slow growing plant features strong branching structure, making for a graceful, rounded silhouette. Grandma Ghost has amazing gracefulness when planted in groups, and is a gardener's delight when in colourful bloom! Not only that, its beautiful bark provides year-round beauty. With its vibrant contrast of grey and lush green foliage, Grandma Ghost Japanese Maple is a stunning addition to any garden."
56,False,False,False,False,False,False,tree,Every year,[],"[""Grafting Propagation"", ""Layering Propagation"", ""Cutting"", ""Air Layering Propagation"", ""Root Division""]","The Green Hornet Cutleaf Japanese Maple (Acer palmatum 'Green Hornet') is an eye-catching accent tree for your garden. With its vibrant green and yellow-orange leaves, it provides spectacular colour all year round. Its deeply cut, delicate lobed leaves provide an interesting texture, while its cascading growth pattern creates a stunning visual effect. This small tree is perfect in rock gardens, adding a burst of colour and life to any space. Its hardy nature and resistance to disease makes it an excellent addition to any landscape. Green Hornet Cutleaf Japanese Maple is easy to maintain, requiring minimal pruning and upkeep. With its amazing foliage and low maintenance needs, it's an ideal choice for any garden."
57,False,False,False,False,False,False,tree,Every year,[],"[""Grafting Propagation"", ""Layering Propagation"", ""Cutting"", ""Air Layering Propagation"", ""Root Division""]","The Green Mist Japanese Maple is a stunning ornamental tree that adds color and style to any garden. With its bright green foliage maturing to yellow and orange in the fall, it creates a breathtaking landscape. Its small size makes it suitable for any size outdoor space, while its slow growth rate ensures the tree will continue to look its best. It's also easy to care for and adaptable to a variety of conditions making it an ideal choice for hobby gardeners and busy lifestyles alike. This beautiful and hardy tree is a sure way to add a touch of elegance and vibrant beauty to any garden."
