ID,Binomial,SpNo,TaxonID,CommonName,Class,Order,Family,FamilyCommonName,Genus,Species,Subspecies,FunctionalGroup,TaxonomicGroup,EPBCStatus,IUCNStatus,BirdActionPlanStatus,MaxStatus,State,Region,RegionCentroidLatitude,RegionCentroidLongitude,RegionCentroidAccuracy,SiteID,SourceID,SourceDesc,MonitoringProgram,UnitID,Unit,SearchTypeID,SearchTypeDesc,ResponseVariableType,DataType,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,TimeSeriesLength,TimeSeriesSampleYears,TimeSeriesCompleteness,TimeSeriesSamplingEvenness,AbsencesRecorded,StandardisationOfMethodEffort,ObjectiveOfMonitoring,SpatialRepresentativeness,ConsistencyOfMonitoring,Management,ManagementCategory,ManagementCategoryComments,SuppressAggregatedData,SurveyCount,TimeSeriesID,NationalPriorityTaxa,Citation
5516,Swainsona_plagiotropis,,p_77280,"Red Darling-pea, Red Swainson-pea",,Fabales,Fabaceae,,Swainsona,plagiotropis,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,373215,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,19,2,0.105,0.0,1,,,,,No known management,Unknown,,0,2,958_2_1897_373215_p_77280,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5517,Swainsona_plagiotropis,,p_77280,"Red Darling-pea, Red Swainson-pea",,Fabales,Fabaceae,,Swainsona,plagiotropis,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,373225,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,,,,,,,,496.0,,,,,,,,,,30.0,,,,,,,19,3,0.158,1.0,1,,,,,No known management,Unknown,,0,4,958_2_1897_373225_p_77280,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5518,Swainsona_plagiotropis,,p_77280,"Red Darling-pea, Red Swainson-pea",,Fabales,Fabaceae,,Swainsona,plagiotropis,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,373232,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.0,,,,,,,,,,,,,,,,,,400.0,,,,,,,19,2,0.105,0.0,1,,,,,No known management,Unknown,,0,2,958_2_1897_373232_p_77280,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5519,Swainsona_plagiotropis,,p_77280,"Red Darling-pea, Red Swainson-pea",,Fabales,Fabaceae,,Swainsona,plagiotropis,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,373233,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.0,,,,,,,,,,,,,,,,,106.0,,,,,,,,18,2,0.111,0.0,1,,,,,No known management,Unknown,,0,3,958_2_1897_373233_p_77280,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5520,Swainsona_plagiotropis,,p_77280,"Red Darling-pea, Red Swainson-pea",,Fabales,Fabaceae,,Swainsona,plagiotropis,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,373396,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,19,2,0.105,0.0,1,,,,,No known management,Unknown,,0,2,958_2_1897_373396_p_77280,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5521,Swainsona_plagiotropis,,p_77280,"Red Darling-pea, Red Swainson-pea",,Fabales,Fabaceae,,Swainsona,plagiotropis,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,373445,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7800.0,,14.0,,,,,,,,,,,,,,,,9.0,,,,,,,19,3,0.158,49.0,1,,,,,No known management,Unknown,,0,3,958_2_1897_373445_p_77280,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5522,Swainsona_plagiotropis,,p_77280,"Red Darling-pea, Red Swainson-pea",,Fabales,Fabaceae,,Swainsona,plagiotropis,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,373484,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,50.0,,33.0,,42.0,,,,,,,,,,,,6,4,0.667,0.0,1,,,,,No known management,Unknown,,0,4,958_2_1897_373484_p_77280,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5523,Swainsona_plagiotropis,,p_77280,"Red Darling-pea, Red Swainson-pea",,Fabales,Fabaceae,,Swainsona,plagiotropis,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,373515,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3700.0,,,,,,,,,,50.0,,,,,,,,,,,,,,,11,2,0.182,0.0,1,,,,,No known management,Unknown,,0,2,958_2_1897_373515_p_77280,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5524,Swainsona_plagiotropis,,p_77280,"Red Darling-pea, Red Swainson-pea",,Fabales,Fabaceae,,Swainsona,plagiotropis,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,373521,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.0,,,,,,,,42.0,,,,,,,,,,,,,,,,,9,2,0.222,0.0,1,,,,,No known management,Unknown,,0,2,958_2_1897_373521_p_77280,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5525,Swainsona_plagiotropis,,p_77280,"Red Darling-pea, Red Swainson-pea",,Fabales,Fabaceae,,Swainsona,plagiotropis,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,373524,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102272.0,,,,,,,,147.0,,,,5000.0,27892.0,,,,,,,,,,,,14,4,0.286,4.0,1,,,,,No known management,Unknown,,0,4,958_2_1897_373524_p_77280,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5526,Swainsona_plagiotropis,,p_77280,"Red Darling-pea, Red Swainson-pea",,Fabales,Fabaceae,,Swainsona,plagiotropis,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,373528,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.0,,,,,,,,,,,,,,4604.5,,,,,,,,,,,,,,,,,,,,,,,,,15,2,0.133,0.0,1,,,,,No known management,Unknown,,0,3,958_2_1897_373528_p_77280,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5527,Swainsona_plagiotropis,,p_77280,"Red Darling-pea, Red Swainson-pea",,Fabales,Fabaceae,,Swainsona,plagiotropis,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,373539,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.5,264.0,,,,,,,,,,,,,,,,,2,2,1.0,0.0,1,,,,,No known management,Unknown,,0,3,958_2_1897_373539_p_77280,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5528,Swainsona_plagiotropis,,p_77280,"Red Darling-pea, Red Swainson-pea",,Fabales,Fabaceae,,Swainsona,plagiotropis,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,373653,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,3,2,0.667,0.0,1,,,,,No known management,Unknown,,0,2,958_2_1897_373653_p_77280,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5529,Swainsona_plagiotropis,,p_77280,"Red Darling-pea, Red Swainson-pea",,Fabales,Fabaceae,,Swainsona,plagiotropis,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,373737,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,36,2,0.056,0.0,1,,,,,No known management,Unknown,,0,2,958_2_1897_373737_p_77280,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5530,Swainsona_plagiotropis,,p_77280,"Red Darling-pea, Red Swainson-pea",,Fabales,Fabaceae,,Swainsona,plagiotropis,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,373764,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,18,2,0.111,0.0,1,,,,,No known management,Unknown,,0,2,958_2_1897_373764_p_77280,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5531,Swainsona_plagiotropis,,p_77280,"Red Darling-pea, Red Swainson-pea",,Fabales,Fabaceae,,Swainsona,plagiotropis,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,373765,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,30,2,0.067,0.0,1,,,,,No known management,Unknown,,0,2,958_2_1897_373765_p_77280,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5532,Swainsona_plagiotropis,,p_77280,"Red Darling-pea, Red Swainson-pea",,Fabales,Fabaceae,,Swainsona,plagiotropis,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Victorian Riverina,-36.31880487,144.9278026,86092.0,373767,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,36,2,0.056,0.0,1,,,,,No known management,Unknown,,0,2,958_2_1897_373767_p_77280,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5552,Thesium_australe,,p_78900,"Austral Toadflax, Toadflax",,Santalales,Santalaceae,,Thesium,australe,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Snowy Mountains,-36.84486422,148.0156427,46616.0,372703,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,25.0,375.0,,0.0,,,,,,250.0,0.0,,150.0,,,,,,,,,,,16,7,0.438,2.6875,1,,,,,No known management,Unknown,,0,7,958_2_1897_372703_p_78900,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5553,Thesium_australe,,p_78900,"Austral Toadflax, Toadflax",,Santalales,Santalaceae,,Thesium,australe,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Snowy Mountains,-36.84486422,148.0156427,46616.0,372756,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.0,,,454.0,175.0,,,,200.0,,,,,0.0,10.0,11.0,,,,,,,,,,,16,7,0.438,0.666666667,1,,,,,No known management,Unknown,,0,7,958_2_1897_372756_p_78900,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5554,Thesium_australe,,p_78900,"Austral Toadflax, Toadflax",,Santalales,Santalaceae,,Thesium,australe,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Monaro,-37.11906715,148.6075466,54675.0,372758,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,,,375.0,,400.0,,,,,,,,,79.0,,,,,,,,,,,15,4,0.267,9.555555556,1,,,,,No known management,Unknown,,0,4,958_2_1897_372758_p_78900,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5555,Thesium_australe,,p_78900,"Austral Toadflax, Toadflax",,Santalales,Santalaceae,,Thesium,australe,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Snowy Mountains,-36.84486422,148.0156427,46616.0,372780,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.0,,,,,,,,,,,,,,,350.0,,,,,,,,,,,16,2,0.125,0.0,1,,,,,No known management,Unknown,,0,2,958_2_1897_372780_p_78900,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5556,Thesium_australe,,p_78900,"Austral Toadflax, Toadflax",,Santalales,Santalaceae,,Thesium,australe,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Snowy Mountains,-36.84486422,148.0156427,46616.0,372967,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.0,,0.0,,200.0,,,,10.0,,,,,0.0,,70.0,,,,,,,,,,,16,6,0.375,1.6,1,,,,,No known management,Unknown,,0,7,958_2_1897_372967_p_78900,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5557,Thesium_australe,,p_78900,"Austral Toadflax, Toadflax",,Santalales,Santalaceae,,Thesium,australe,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,South East Coastal Ranges,-37.34715227,148.3701071,92462.0,373748,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,175.0,,,,1000.0,,,,,,,,,,,,,,,,,,8,3,0.375,0.25,1,,,,,No known management,Unknown,,0,4,958_2_1897_373748_p_78900,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5561,Xerochrysum_palustre,,p_83539,"Swamp Everlasting, Swamp Paper Daisy",,Asterales,Asteraceae,,Xerochrysum,palustre,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Gippsland Plain,-38.38643205,146.2603928,90442.0,372693,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,132.0,,,,,,,,,,,,,,4,2,0.5,0.0,1,,,,,No known management,Unknown,,0,2,958_2_1897_372693_p_83539,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5562,Xerochrysum_palustre,,p_83539,"Swamp Everlasting, Swamp Paper Daisy",,Asterales,Asteraceae,,Xerochrysum,palustre,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Victorian Volcanic Plain,-37.84704817,143.2517563,92763.0,372961,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,,,,,5.0,,,,,,,,,,,,,,8,2,0.25,0.0,1,,,,,No known management,Unknown,,0,2,958_2_1897_372961_p_83539,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5563,Xerochrysum_palustre,,p_83539,"Swamp Everlasting, Swamp Paper Daisy",,Asterales,Asteraceae,,Xerochrysum,palustre,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Gippsland Plain,-38.38643205,146.2603928,90442.0,373446,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,6000.0,,,,,,,,,,,,,,4,2,0.5,0.0,1,,,,,No known management,Unknown,,0,2,958_2_1897_373446_p_83539,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5564,Xerochrysum_palustre,,p_83539,"Swamp Everlasting, Swamp Paper Daisy",,Asterales,Asteraceae,,Xerochrysum,palustre,,Herbaceous,Plants,Vulnerable,,,Vulnerable,Victoria,Gippsland Plain,-38.38643205,146.2603928,90442.0,373588,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,150.0,,,,,,,,,,,,,,4,2,0.5,0.0,1,,,,,No known management,Unknown,,0,2,958_2_1897_373588_p_83539,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5577,Zieria_citriodora,,p_83900,Lemon-scented Zieria,,Sapindales,Rutaceae,,Zieria,citriodora,,Shrub,Plants,Vulnerable,,,Vulnerable,Victoria,Highlands-Northern Fall,-36.88372003,146.7575184,64143.0,372904,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.0,,,,,,,,,,,300.0,,,,,,,,,,,12,2,0.167,0.0,1,,,,,No known management,Unknown,,0,2,958_2_1897_372904_p_83900,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5635,Ballantinia_antipoda,,p_9749,Southern Shepherd's Purse,,Capparales,Brassicaceae,,Ballantinia,antipoda,,Herbaceous,Plants,Endangered,,,Endangered,Victoria,Goldfields,-36.85791566,143.9087018,68878.0,372707,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.0,,,,,,,,,,,,,,,,,,,100.0,1500.0,,,,,,,,249.8333333,,996.1428571,10429.0,,,,,,,,32,6,0.188,49.55555556,1,,,,,No known management,Unknown,,0,18,958_2_1897_372707_p_9749,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
5636,Ballantinia_antipoda,,p_9749,Southern Shepherd's Purse,,Capparales,Brassicaceae,,Ballantinia,antipoda,,Herbaceous,Plants,Endangered,,,Endangered,Victoria,Goldfields,-36.85791566,143.9087018,68878.0,372735,958,VIC-Plants-DELWP-VBA(2020),,2,Sample: abundance (counts),1897,Monitoring,Average count,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0,,1000.0,,,760.0,2000.0,,,,,,,,109.0555556,,1165.458333,800.9090909,,,,,,,,18,7,0.389,6.1875,1,,,,,No known management,Unknown,,0,59,958_2_1897_372735_p_9749,0,"Vic Government (2024). Victorian Biodiversity Atlas data extract - plants. Compiled by Mel Hardie. The State of Victoria. Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland."
